##BLOCKS= 1          																															
Plate:	Plate01	1.3	PlateFormat	Spectrum	Fluorescence	TRUE	Raw	FALSE	22			455	560	5			1	24	384	414	Manual	455	Emission Sweep	414	6	Automatic			1	16	None
		19367.896	15403.531	12825.027	14641.9	15348.578	15346.129	14682.539	15998.297	15789.689	23914.918	14603.36	14724.936	15905.255	15076.063	17413.082	17697.479	15706.282	15080.902	16143.663	15563.127	15039.717	15468.422	15990.939	16485.02						
		17893	18197.012	14952.014	14046.375	16062.137	16572.559	14909.115	14788.691	15268.297	14806.262	15808.171	15765.714	20267.156	20863.914	15588.785	17144.055	16057.859	15834.506	16428.023	14718.901	20307.191	19941.719	17074.533	16055.312						
		15391.721	14574.547	14978.583	15652.862	14863.091	14805.406	15144.268	15492.789	20547.994	21451.775	16819.73	18090.803	15311.023	15385.943	14842.98	14920.816	16316.352	18057.789	15788.463	15872.563	15727.556	16200.534	20885.182	15239.803						
		14559.777	14359.055	16273.928	14025.933	14006.92	15079.81	16202.028	17478.934	16947.715	17679.115	16079.738	23739.568	14901.017	23411.369	23149.299	22151.629	18082.389	18321.709	14562.053	15431.638	15587.055	16024.731	17155.938	19900.998						
		16441.318	16303.51	16277.441	13932.292	15144.737	14762.567	17096.01	16375.969	15706.725	17745.404	15079.43	16463.396	16094.965	25303.506	16575.137	15591.029	17298.199	16119.876	20127.168	19471.25	15373.191	20632.139	16040.163	16000.267						
																															
470	23.5	13468.579	13950.047	14199.222	16505.682	13890.46	14409.773	15926.237	14088.492	15395.015	15559.546	15483.952	15537.5	16586.346	15626.468	15055.892	16285.374	16320.918	15852.875	16164.833	15428.674	14600.605	16289.396	17363.107	16972.455						
		15581.985	17747.863	17959.342	15039.909	20599.926	18690.947	17603.045	26278.943	16665.52	32430.074	17114.631	17633.852	15807.729	16836.75	19160.738	17658.139	19204.008	18393.641	17912.34	17587.568	18676.586	17030.271	23316.662	20172.057						
		15888.249	37568.758	18695.498	42521.242	17396.697	17203.723	83061.055	16662.762	17720.484	15998.297	16781.574	21288.773	16455.447	21178.783	18209.639	17679.32	18761.359	16673.219	20257.604	18023.943	17352.549	17127.695	16170.041	32010.422						
		18071.572	30690.908	16608.764	18256.895	22951.766	15924.797	17692.414	16244.613	17637.996	16803.971	16345.22	16650.227	17579.049	17805.186	16440.566	17399.379	17630.133	16599.557	15438.235	16248.405	20042.961	17351.199	30716.824	17221.822						
		17728.682	16541.145	17002.184	16145.343	15867.161	16816.664	19494.988	16447.781	17344.668	16382.685	18248.545	16878.965	16087.247	16154.112	15987.47	17321.242	26157.205	17116.031	17667.236	17035.25	24584.395	18819.648	50602.813	18178.285						
		15960.873	16028.125	17138.693	15927.105	16592.066	26410.174	16532.969	16395.797	16795.232	15855.676	17932.084	16466.625	16422.504	17369.687	27254.566	16971.188	17051.148	16574.912	17107.15	16782.746	19177.098	18058.879	18708.754	17143.549						
		15720.053	18960.711	16727.521	15589.101	16915.381	16124.276	17734.166	17044.514	17259.764	17324.582	16361.11	17153.439	16863.932	17221.432	16365.329	17366.113	17185.193	16511.777	18156.393	16964.596	18290.279	17824.166	17596.602	20242.037						
		15793.891	14990.424	17829.066	16266.008	16253.705	15354.881	16332.238	16644.836	19310.328	15659.996	17338.449	17239.605	17132.852	16698.373	17125.742	17495.219	17103.209	17365.252	20789.143	16356.175	18759.984	16909.754	18448.801	17195.664						
		33257.008	15366.504	15746.468	16363.199	15746.518	17072.729	16079.006	15600.801	16382.216	16788.992	16160.991	17399.852	16548.057	15704.124	16078.784	17051.709	17105.039	18673.637	19755.002	16921.309	17156.387	17276.289	16742.422	17592.865						
		15881.76	14728.409	16395.512	15578.044	15434.025	16859.668	16805.953	17517.631	17478.516	17662.293	16896.857	18081.389	16141.699	17357.869	16536.305	15610.476	16635.799	17064.453	16420.428	16667.764	16748.871	17041.5	16606.316	31580.777						
		15572.008	15374.813	15917.99	15748.521	15572.773	15679.234	15582.045	17045.908	15934.331	16366.585	20392.08	22158.186	16742.633	17015.576	19175.771	16464.031	17918.941	17265.488	17199.523	17519.006	19513.129	26356.965	21194.053	17273.76						
		21204.359	17162.672	15780.911	15872.969	15729.731	16041.188	16287.555	15513.431	17425.965	24734.008	17197.756	16625.812	17619.645	18145.965	20095.361	19688.348	17056.797	17812.027	16911.684	16827.055	17004.51	17311.162	15511.917	17131.271						
		20205.488	16254.861	15293.28	15508.2	16542.434	15660.981	15238.396	15908.29	16795.658	17697.305	16378.511	17961.316	16751.363	17409.273	17035.428	20302.629	17919.674	16075.235	16442.135	17688.393	16582.955	17364.803	17527.877	18445.838						
		15929.053	15753.226	16698.27	15010.238	16042.125	16719.674	23630.314	22248.855	16887.658	17328.172	16185.612	17306.135	15028.557	20016.246	16387.693	16881.801	17685.521	19535.545	16777.678	16364.608	16611.621	16772.541	26114.254	20303.373						
		16603.604	17124.801	17198.428	15269.293	21250.932	21773.334	15669.864	15710.156	21115.979	21855.639	16643.914	25353.793	15474.729	23553.086	17228.795	16923.566	20608.775	21481.689	17665.699	17064.34	17160.4	17262.482	17784.033	18712.283						
		16616.535	15790.598	23098.725	19284.908	15376.853	16222.426	17966.031	16407.615	16310.842	18523.781	20884.184	22535.027	23262.041	33130.844	18050.799	17110.41	17345.357	16271.498	21005.609	19965.592	21177.738	26562.662	17296.641	18000.686						
																															
475	23.5	14281.43	14557.166	13157.598	15426.386	15130.397	14983.876	14353.249	15927.93	14766.146	16546.418	15997.049	15545.323	17262.822	16647.066	15062.413	14717.813	15765.999	15955.086	15994.296	15414.893	14360.423	16827.09	16636.041	17585.893						
		15407.007	16229.661	17137.396	15646.199	20507.451	17992.881	16130.805	23630.242	16344.122	29469.602	16588.557	16889.914	17461.197	17307.32	19075.609	17526.504	20382.951	16245.82	16367.598	16759.285	18396.146	17088.152	22066.881	18816.83						
		16195.142	34904.07	18527.082	41202.875	15316.127	15282.259	82368.984	17088.563	17128.021	17133.238	16629.033	19202.041	16441.824	21417.523	18568.619	18063.428	17966.006	16363.661	19377.479	17761.197	16549.707	18183.793	17462.588	30141.766		17657.662	17657.662			
		17530.674	28511.652	16151.622	19179.479	22445.232	16211.271	16403.303	17857.498	18316.221	16498.49	16015.418	17844.301	17176.018	17177.975	17302.234	16936.963	18123.555	17388.287	17347.104	16801.486	20757.313	16257.184	30302.273	17071.113		16221.566	16221.566			
		17004.594	15743.604	16579.896	16038.069	16425.373	15826.358	19916.588	16360.758	16332.81	16492.588	16530.244	15746.853	16988.902	17656.678	15952.734	17431.393	26986.676	16788.496	17397.322	16739.473	22556.756	19732.119	49955.16	19791.191		15508.07	15508.07			
		15465.389	15822.64	17488.062	15564.391	16216.702	27050.51	16398.605	16380.499	16730.754	17790.334	17396.152	16568.721	17610.289	16242.834	25031.096	16256.415	16891.5	18552.326	17270.281	16506.662	18266.627	17111.299	17709.051	16580.404		17642.904	17642.904			
		16864.742	17576.916	18009.225	15815.717	16768.687	15015.392	15699.653	17869.723	17583.674	15138.313	17342.947	15991.069	17657.662	16221.566	15508.07	17642.904	17482.609	17165.154	16197.645	16942.059	19567.246	18907.49	18387.123	19988.031		17482.609	17482.609			
		15319.951	16346.859	16341.835	15699.001	15632.918	16964.322	16018.927	17065.301	18334.049	15905.561	17197.674	15882.824	17018.635	17317.256	16853.393	17158.328	16226.854	15837.614	18937.725	16379.183	18064.012	16962.949	18314.973	16425.398		17165.154	17165.154			
		31809.955	15954.086	16195.559	17612.145	15428.065	16654.148	15892.985	17098.328	16617.82	16409.281	17265.139	16614.574	17260.49	16516.361	17475.977	16724.979	17502.332	19144.797	19118.816	16496.182	16847.852	17268.182	16260.884	17354.336		16197.645	16197.645			
		16690.637	15546.755	16239.936	15490.619	16072.889	15351.394	16411.875	16248.506	17492.143	17948.053	17250.961	18346.299	17194.576	16324.118	16585.16	17192.268	16599.57	17297.375	15569.62	15704.628	16155.078	17112.461	16434.418	29173.309		16942.059	16942.059			
		15904.002	16461.764	14730.133	15937.715	15844.38	16356.893	17979.537	16069.16	16702.592	17025.164	20952.152	20837.299	18267.145	16798.039	19282.139	17128.756	17041.756	15687.37	17188.77	16544.494	19657.775	25038.332	21308.881	16458.461		19567.246	19567.246			
		19737.859	16319.786	15789.211	15163.759	16296.176	16764.254	15501.316	17081.623	17290.35	23826.594	17172.592	15917.825	17688.02	16516.277	19358.004	20608.695	17888.082	17395.299	17098.256	16657.865	16697.213	17946.486	16879.453	16921.084		18907.49	18907.49			
		18966.646	16346.992	16035.503	16559.225	19975.369	21794.191	15920.017	16053.502	15703.355	15997.319	16845.113	17697.918	16174.918	16948.301	16144.783	18985.523	17070.139	17395.359	15834.163	17127.861	15941.965	16166.447	24952.277	22901.932		18387.123	18387.123			
		15308.867	14747.412	15640.669	15643.397	15998.784	16302.352	23729.125	23456.709	16852.25	16817.592	16992.203	15759.875	15698.996	18961.695	16965.363	17841.98	16726.518	19055.25	17148.551	16903.922	21047.387	21652.629	21322.842	17820.656		19988.031	19988.031			
		16059.163	16142.953	15569.89	14783.647	15128.591	14950.358	16552.643	17002.588	25937.799	26960.473	17314.184	22837.461	16390.307	21934.801	17185.742	18043.816	19710.096	21475.512	15898.652	17575.045	17733.213	16242.604	18107.496	19391.701						
		18542.859	19138.375	16178.553	15270.039	15935.588	16640.385	18021.906	17019.719	16599.406	17334.814	19828.654	21431.359	20654.465	30547.125	17122.635	17321.738	16624.141	16581.26	16583.428	16986.883	17125.061	22052.605	16044.922	18098.486						
																															
480	23.5	12716.889	14326.746	13634.261	13447.434	13867.022	12996.602	14184.094	13862.427	14268.284	15405.666	15332.273	14259.294	14742.105	14936.933	14730.411	14818.215	15686.835	13929.497	15287.871	14676.579	13584.279	13630.683	15236.486	16840.59						
		15794.882	15505.919	15010.843	15724.758	19014.211	18303.318	16552.48	20687.289	16271.72	27154.621	17099.182	15689.789	16386.443	17741.67	17462.721	17697.123	18852.906	16104.338	17368.809	16040.958	16824.779	15729.313	20947.891	18137.223						
		15738.203	32473.211	18039.002	35921.297	14603.085	15686.312	71895.938	15641.411	16265.285	16862.676	16899.369	17686.195	16933.262	18622.311	17856.107	16422.652	17090.658	16070.662	19041.855	16639.119	16584.211	17045.363	15899.266	27246.348						
		16851.307	24846.223	15273.035	17932.111	20522.15	15565.457	16294.352	15763.818	17742.881	16274.821	16990.654	15980.103	16563.908	17188.787	16402.709	15512.729	17207.041	16607.412	16872.93	15989.87	18057.984	17094.748	28230.912	17905.277						
		16099.849	17541.535	16336.325	15766.409	15638.138	14800.312	18104.816	15930.68	16831.912	15614.803	15403.357	16261.263	15624.943	16051.219	16787.406	16684.404	24032.229	16984.848	16272.086	16080.043	21342.797	16932.012	41964.156	17554.092						
		15593.812	15760.929	15004.433	14924.349	15441.935	25937.281	16521.482	15805.507	16566.238	16736.184	15886.34	15819.586	15543.416	15176.117	22635.488	16774.746	15651.899	16506.352	16175.664	15802.135	18128.592	16440.566	16343.096	15983.35						
		15354.234	17057.727	15913.571	15165.018	17063.912	14946.053	15304.012	16444.98	16861.742	16795.617	16053.934	15393.37	16112.427	15587.62	16068.73	17589.146	15611.797	16049.148	15392.573	16086.268	17544.709	17683.102	18120.986	17978.777						
		15109.473	14760.84	17652.697	16068.623	15310.862	15866.019	15625.827	15992.819	17258.828	15771.834	16429.551	15663.914	15830.986	16268.913	17020.217	15529.09	15398.651	16272.653	19291.176	14791.652	16604.006	16418.77	17729.92	15989.002						
		27904.99	14737.587	14401.729	14970.085	15161.849	15060.023	15553.092	16142.822	15625.862	16066.913	15929.535	15879.43	16327.935	16008.777	14648.039	16334.598	16442.473	17871.963	18030.328	16766.523	15893.443	16065.19	15417.627	15957.265						
		14993.739	14363.501	14544.672	15078.828	15888.129	15617.004	14747.624	16145.486	15388.011	15754.595	15487.73	16958.422	15648.883	14833.676	17187.504	16070.052	16676.314	16381.885	15999.774	15688.278	15262.541	16461.727	16481.66	25821.605						
		15547.403	14794.684	14139.152	14736.226	14343.831	15890.877	14936.79	15997.055	15383.023	15350.235	19344.715	21748.385	16680.785	16596.867	17817.637	16782.139	16816.492	16425.395	15886.561	16466.537	17380.623	23373.105	20773.539	16350.357						
		17616.461	14875.786	14782.002	15758.507	14288.553	15803.2	17344.303	14964.155	15823.329	22219.615	16203.253	15422.602	15777.146	16674.123	18019.549	18856.607	16562.328	15918.229	16198.478	15974.129	15830.035	16105.304	16134.896	15900.686						
		18990.537	14241.144	15968.096	19118.004	16698.162	15547.798	14740.451	15613.475	15896.661	16186.721	16082.062	16607.352	15414.02	16114.519	16043.365	18939.723	16525.096	15764.682	15268.782	16392.959	16042.831	15865.853	17094.695	15957.986						
		20340.355	21397.387	15458.382	15535.023	15493.05	15916.602	15629.237	15035.805	16326.855	15005.588	14974.199	15138.658	15459.031	18714.227	16238.3	16744.719	25093.367	25672.717	16957.285	16950.539	14982.311	15673.996	20643.742	15731.779						
		15748.218	15471.918	14972.141	15156.459	15960.01	14332.413	15482.127	15184.231	17324.348	16082.521	17926.652	23679.141	19195.158	23476.252	15970.136	15594.559	16564.178	18826.139	15878.332	16946.449	19229.631	18534.727	18913.396	19717.641						
		16187.256	14515.623	16989.779	16194.425	14287.695	14486.961	23445.656	21062.414	22226.959	21816.852	16055.502	16402.922	15199.907	21612.998	16131.521	16781.059	16894.709	16678.77	15676.224	15774.173	16433.709	20544.223	16077.84	16917.307						
																															
485	23.4	12661.959	13265.711	12932.828	14366.664	13929.682	13169.773	13079.832	14208.902	13834.854	14354.776	15325.616	14899.437	14419.373	15833.856	15078.725	14196.886	14042.063	14092.822	14755.021	14399.525	13138.42	14338.921	15323.766	16101.471						
		14174.279	14366.604	14655.931	14333.968	18135.715	17149.437	14352.921	21817.906	15849.734	24079.771	15241.258	15810.837	16058.434	15958.035	17742.086	16149.463	18572.73	15082.002	15373.313	15357.218	17907.168	15157.922	19784.777	17926.545						
		14937.86	29714.303	16399.842	32294.043	14044.713	15131.405	64114.258	16060.492	16987.188	16080.631	15476.525	18877.449	16322.13	18939.449	17586.93	14989.131	16282.01	15501.213	17113.67	15890.481	14839.233	16303.559	16737.949	26436.41						
		16764.523	23522.377	14887.586	17121.285	19912.363	15389.406	15132.912	15775.903	15621.884	15614.296	15939.6	15421.511	15477.736	16188.388	15686.072	15886.623	16854.588	16273.996	14965.414	15663.436	16998.867	16019.647	26186.166	16008.246						
		16315.077	16499.152	14545.687	14379.829	14897.931	14744.599	16716.324	14972.189	15555.568	16161.542	15615.041	15828.226	15351.785	15137.271	15957.322	15518.539	20631.184	15272.284	16112.809	15171.762	18880.818	16755.52	34983.934	16844.182						
		14281.824	15216.906	15313.53	14178.125	15398.619	25829.307	15290.707	15110.433	16005.884	15646.717	16210.606	15014.968	15991.609	16285.107	23591.682	16040.167	15291.69	16761.193	15410.574	15866.726	17142.764	15910.025	16553.75	15174.243						
		15510.078	16672.314	15229.874	14683.393	15418.207	13670.72	15085.181	14546.051	15875.862	15771.072	15111.564	15158.832	16061.337	15178.142	15996.837	16542.568	15205.191	15290.25	15335.11	14694.563	16488.52	17677.143	17534.494	19584.748						
		14506.825	14665.002	16934.287	15487.234	15243.683	15479.915	15442.803	15734.277	17718.023	14913.521	15924.604	15426.305	15326.104	14478.432	16142.937	15017.937	15894.325	15307.629	18534.148	15361.7	16101.53	15990.885	17002.324	15461.041						
		25140.525	14925.873	15095.535	14886.261	13496.249	14722.1	15933.162	15873.506	16400.512	15934.053	14180.129	15823.071	16591.287	15283.027	16109.456	15454.462	15974.419	17160.369	17497.781	14935.69	14800.692	15242.847	16004.12	15973.475						
		14055.688	14379.316	14452.951	13394.463	14087.488	14283.307	16001.31	15752.962	15692.857	15134.893	15169.846	16181.83	15268.332	15072.014	15493.796	15799.084	15675.939	15285.656	15053.267	13969.738	15856.139	15684.342	14666.612	24871.885						
		15123.014	14386.418	14991.019	13659.488	21213.082	21700.791	14568.867	14705.786	15831.563	14557.451	18055.063	19093.922	15936.469	15501.424	18135.877	15324.319	15953.287	15894.377	15521.837	15650.386	17219.83	22386.727	18686.967	15079.383						
		16964.59	15310.07	14867.622	15859.601	14525.979	14644.146	14946.761	15047.307	14997.85	21843.373	14607.072	13957.189	17708.393	18069.6	17230.088	17718.426	15142.454	15283.177	16189.982	15104.978	15439.363	16263.845	15565.533	15120.166						
		16566.555	15257.855	14804.147	16842.58	14373.513	14708.522	21150.266	21920.562	15481.207	16353.72	16354.315	18270.979	15812.717	15191.516	15725.648	16774.125	15425.162	15624.545	15460.118	15049.568	15101.521	15211.803	17041.375	16347.651						
		14760.452	14821.054	15206.434	14254.159	14086.455	14411.92	15028.158	15506.86	16429.254	16046.194	15741.837	15430.691	15154.726	16729.566	16226.428	15619.721	15487.813	17186.859	15291.481	14066.588	14529.57	15730.62	20043.219	15315.44						
		13758.244	15203.108	20264.826	20724.051	14830.708	14126.815	14731.586	15927.484	16357.693	16832.068	16304.411	21358.172	15032.731	18216.203	16341.824	16057.41	16535.66	17796.857	15246.123	15782.68	23550.35	23093.109	16402.898	17366.045						
